core,id_i,id_j,sub_i,sub_j,activity_i,se_i,activity_j,se_j,delta_activity,abs_delta,se_diff,p_value,q_value,significant
O=C(c1ccc2c(c1)N(C[*:1])C(=O)C1CCCCN21)N1CCCC1,OCNT-0460745-AA-001,OCNT-0460757-AA-001,O=C(NCc1ccc(Cl)cc1)[*:1],COc1ccc(CNC(=O)[*:1])cc1,-0.9150103758741284,0.0248304287620565,-0.5524569917490307,0.0495815169225266,-0.36255338412509763,0.36255338412509763,0.055451573583139686,6.226433497822296e-11,1.1931153303971152e-10,True
O=C(CN1C(=O)C2CCCCN2c2ccc(C(=O)N3CCCC3)cc21)NCc1ccc([*:1])cc1,OCNT-0460745-AA-001,OCNT-0460757-AA-001,Cl[*:1],CO[*:1],-0.9150103758741284,0.0248304287620565,-0.5524569917490307,0.0495815169225266,-0.36255338412509763,0.36255338412509763,0.055451573583139686,6.226433497822296e-11,1.1931153303971152e-10,True
O=C(CN1C(=O)C2CCCCN2c2ccc(C(=O)N3CCCC3)cc21)NC[*:1],OCNT-0460745-AA-001,OCNT-0460757-AA-001,Clc1ccc([*:1])cc1,COc1ccc([*:1])cc1,-0.9150103758741284,0.0248304287620565,-0.5524569917490307,0.0495815169225266,-0.36255338412509763,0.36255338412509763,0.055451573583139686,6.226433497822296e-11,1.1931153303971152e-10,True
O=C(c1ccc2c(c1)N([*:1])C(=O)C1CCCCN21)N1CCCC1,OCNT-0460745-AA-001,OCNT-0460757-AA-001,O=C(C[*:1])NCc1ccc(Cl)cc1,COc1ccc(CNC(=O)C[*:1])cc1,-0.9150103758741284,0.0248304287620565,-0.5524569917490307,0.0495815169225266,-0.36255338412509763,0.36255338412509763,0.055451573583139686,6.226433497822296e-11,1.1931153303971152e-10,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463436-AA-001,OCNT-0463446-AA-001,CCOc1ccc(C[*:1])cc1OCC,Cc1ccc(C[*:1])cc1,-3.2414042204651627,0.037503354897556,-2.8794462707668833,0.1048029496928386,-0.36195794969827944,0.36195794969827944,0.11131109510238274,0.0011468925915349333,0.0017060463048547,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)C[*:1])C3)n2)cc1,OCNT-0463436-AA-001,OCNT-0463446-AA-001,CCOc1ccc([*:1])cc1OCC,Cc1ccc([*:1])cc1,-3.2414042204651627,0.037503354897556,-2.8794462707668833,0.1048029496928386,-0.36195794969827944,0.36195794969827944,0.11131109510238274,0.0011468925915349333,0.0017060463048547,True
Cc1ccc(Cl)cc1N1CCN(C(=O)CSCc2nc([*:1])oc2C)CC1,OCNT-0479287-AA-001,OCNT-0479285-AA-001,COc1ccc([*:1])cc1OC,COc1ccc([*:1])cc1,-0.1422645744680384,0.0878572992781725,-0.4996126562307124,0.0854900564826258,0.35734808176267396,0.35734808176267396,0.12258651962535244,0.003556106678843742,0.005127750762009804,True
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCC2(CC1)NCCN=C2N[*:1],OCNT-0462819-AQ-001,OCNT-0462823-AQ-001,Cc1cccc(C[*:1])c1,Fc1cccc(C[*:1])c1,-2.07402676557163,0.0959006459431612,-2.4311214644240136,0.0648555115746662,0.35709469885238354,0.35709469885238354,0.11577206603463212,0.0020391970795129066,0.0029790538827272135,True
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCC2(CC1)NCCN=C2NCc1cccc([*:1])c1,OCNT-0462819-AQ-001,OCNT-0462823-AQ-001,C[*:1],F[*:1],-2.07402676557163,0.0959006459431612,-2.4311214644240136,0.0648555115746662,0.35709469885238354,0.35709469885238354,0.11577206603463212,0.0020391970795129066,0.0029790538827272135,True
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCC2(CC1)NCCN=C2NC[*:1],OCNT-0462819-AQ-001,OCNT-0462823-AQ-001,Cc1cccc([*:1])c1,Fc1cccc([*:1])c1,-2.07402676557163,0.0959006459431612,-2.4311214644240136,0.0648555115746662,0.35709469885238354,0.35709469885238354,0.11577206603463212,0.0020391970795129066,0.0029790538827272135,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479397-AA-001,OCNT-0479395-AA-001,Fc1ccc([*:1])cc1F,CC(=O)c1cccc([*:1])c1,0.1520806334827531,0.0259927505554285,-0.2043426858329926,0.0678812211081742,0.35642331931574567,0.35642331931574567,0.07268757294457948,9.414522660174698e-07,1.6076299336669564e-06,True
Cc1nc2c3cccnc3nn2c(C)c1C[*:1],OCNT-0479397-AA-001,OCNT-0479395-AA-001,O=C(C[*:1])Nc1ccc(F)c(F)c1,CC(=O)c1cccc(NC(=O)C[*:1])c1,0.1520806334827531,0.0259927505554285,-0.2043426858329926,0.0678812211081742,0.35642331931574567,0.35642331931574567,0.07268757294457948,9.414522660174698e-07,1.6076299336669564e-06,True
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479397-AA-001,OCNT-0479395-AA-001,O=C(Nc1ccc(F)c(F)c1)[*:1],CC(=O)c1cccc(NC(=O)[*:1])c1,0.1520806334827531,0.0259927505554285,-0.2043426858329926,0.0678812211081742,0.35642331931574567,0.35642331931574567,0.07268757294457948,9.414522660174698e-07,1.6076299336669564e-06,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)N[*:1],OCNT-0457878-AA-001,OCNT-0457842-AA-001,COc1cc(OC)cc([*:1])c1,COc1ccc([*:1])cc1,-0.3008244340326795,0.040294140229602,-0.6570303321639122,0.0610641591507044,0.35620589813123266,0.35620589813123266,0.0731604351382999,1.1225955730190326e-06,1.9076328938733146e-06,True
O=C(c1ccc2c(c1)N(C[*:1])C(=O)CS2)N1CCCC1,OCNT-0457878-AA-001,OCNT-0457842-AA-001,COc1cc(NC(=O)[*:1])cc(OC)c1,COc1ccc(NC(=O)[*:1])cc1,-0.3008244340326795,0.040294140229602,-0.6570303321639122,0.0610641591507044,0.35620589813123266,0.35620589813123266,0.0731604351382999,1.1225955730190326e-06,1.9076328938733146e-06,True
Cn1cc(CN(CCCN2CCOCC2)C(=S)N[*:1])c2ccccc21,OCNT-0461796-AA-001,OCNT-0461794-AA-001,COc1ccc(Cl)cc1[*:1],COc1ccc([*:1])cc1Cl,-0.7918149016428622,0.0924645538579433,-0.4384107846609328,0.0287025579625714,-0.35340411698192936,0.35340411698192936,0.09681699516997659,0.0002620075247359038,0.00040501100001816585,True
O=C(CSc1nc(-c2ccccc2)[nH]c1[*:1])Nc1ccc2c(c1)OCO2,OCNT-0479276-AA-001,OCNT-0479302-AA-001,c1ccc([*:1])cc1,Fc1ccc([*:1])cc1,0.0286402632617015,0.022503471682081,-0.3247602996229854,0.0385316437466187,0.3534005628846869,0.3534005628846869,0.044621674190493586,2.3764318227585964e-15,5.092056628975731e-15,True
CNCc1cc(F)ccc1[*:1],OCNT-0498020-AA-001,OCNT-0494134-AA-001,Clc1ccc(O[*:1])cc1Cl,Fc1cc(O[*:1])ccc1Cl,-0.01863513035922,0.0330994354051436,-0.3714766036877899,0.0543924276186819,0.3528414733285699,0.3528414733285699,0.06367188395510866,2.9979129034988534e-08,5.323579735023e-08,True
CNCc1cc(F)ccc1Oc1ccc(Cl)c([*:1])c1,OCNT-0498020-AA-001,OCNT-0494134-AA-001,Cl[*:1],F[*:1],-0.01863513035922,0.0330994354051436,-0.3714766036877899,0.0543924276186819,0.3528414733285699,0.3528414733285699,0.06367188395510866,2.9979129034988534e-08,5.323579735023e-08,True
CNCc1cc(F)ccc1O[*:1],OCNT-0498020-AA-001,OCNT-0494134-AA-001,Clc1ccc([*:1])cc1Cl,Fc1cc([*:1])ccc1Cl,-0.01863513035922,0.0330994354051436,-0.3714766036877899,0.0543924276186819,0.3528414733285699,0.3528414733285699,0.06367188395510866,2.9979129034988534e-08,5.323579735023e-08,True
CC1CCn2c(nc3cc(C(=O)NC[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482560-AA-001,Cc1ccccc1[*:1],CCOc1cc([*:1])ccc1OC,-0.4010729117308598,0.0292578986426453,-0.0501347166305947,0.0346232774046693,-0.3509381951002651,0.3509381951002651,0.045329857392495614,9.795948456205946e-15,2.0700074155730526e-14,True
CC1CCn2c(nc3cc(C(=O)N[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482560-AA-001,Cc1ccccc1C[*:1],CCOc1cc(C[*:1])ccc1OC,-0.4010729117308598,0.0292578986426453,-0.0501347166305947,0.0346232774046693,-0.3509381951002651,0.3509381951002651,0.045329857392495614,9.795948456205946e-15,2.0700074155730526e-14,True
Cc1nc(-c2cccc(F)c2)sc1CCNC(=O)[*:1],OCNT-0482222-AA-001,OCNT-0482148-AA-001,COc1ccc(OC[*:1])cc1,COc1cc(OC)cc([*:1])c1,-0.105496563466171,0.0499907316215237,-0.4544819577448891,0.053290845849535,0.3489853942787181,0.3489853942787181,0.07306837550824646,1.786846774389834e-06,3.0217097836433476e-06,True
Cc1nc(-c2cccc(F)c2)sc1CC[*:1],OCNT-0482222-AA-001,OCNT-0482148-AA-001,COc1ccc(OCC(=O)N[*:1])cc1,COc1cc(OC)cc(C(=O)N[*:1])c1,-0.105496563466171,0.0499907316215237,-0.4544819577448891,0.053290845849535,0.3489853942787181,0.3489853942787181,0.07306837550824646,1.786846774389834e-06,3.0217097836433476e-06,True
CCSc1nnc(-c2nn(C)c3c2CN(C(=O)C[*:1])CC3)n1C,OCNT-0462941-AA-001,OCNT-0462937-AA-001,C[*:1],CC(C)[*:1],0.1145946149628178,0.0211334314752665,-0.2343024446884793,0.0215559555204318,0.3488970596512971,0.3488970596512971,0.030187433549717653,6.749861943497086e-31,2.056900644550108e-30,True
CCSc1nnc(-c2nn(C)c3c2CN(C(=O)[*:1])CC3)n1C,OCNT-0462941-AA-001,OCNT-0462937-AA-001,CC[*:1],CC(C)C[*:1],0.1145946149628178,0.0211334314752665,-0.2343024446884793,0.0215559555204318,0.3488970596512971,0.3488970596512971,0.030187433549717653,6.749861943497086e-31,2.056900644550108e-30,True
COc1ccc(CC(=O)N[*:1])cc1OC,OCNT-0482054-AA-001,OCNT-0497440-AA-001,COc1ccc2nc([*:1])sc2c1,CSc1cccc([*:1])c1,0.0324459328442898,0.0263678353693178,-0.3162204559327737,0.0423865662683671,0.3486663887770635,0.3486663887770635,0.049918771440071744,2.855163982638401e-12,5.6940393361989954e-12,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)[*:1])CC3)n2)cc1,OCNT-0463322-AA-001,OCNT-0463268-AA-001,COc1ccc(CC[*:1])cc1,COc1cc(OC)cc([*:1])c1,-0.2809836505511045,0.0449366477554425,0.0676720913983022,0.0316180414672034,-0.34865574194940674,0.34865574194940674,0.05494545347632058,2.217207923873598e-10,4.167056674131101e-10,True
O=S(=O)(NCCCn1ccnc1)[*:1],OCNT-0493974-AA-001,OCNT-0495943-AA-001,COc1cc(Cl)c([*:1])cc1Cl,COc1ccc([*:1])cc1C,-0.3888935103313349,0.0443073354676542,-0.0440726227131138,0.0264028067115405,-0.3448208876182211,0.3448208876182211,0.05157759376405821,2.3017151370998054e-11,4.4986397288204665e-11,True
Cc1nc(-c2ccc(F)cc2)sc1C[*:1],OCNT-0482088-AA-001,OCNT-0482064-AA-001,O=C(NC[*:1])c1ccc(Cl)cc1,O=C(NC[*:1])c1ccccc1,-0.4839137456397662,0.221418705590268,-0.8286743851956757,0.0258349240564996,0.3447606395559095,0.3447606395559095,0.22292080765660902,0.12196912676305774,0.1481183390517133,False
Cc1nc(-c2ccc(F)cc2)sc1CC[*:1],OCNT-0482088-AA-001,OCNT-0482064-AA-001,O=C(N[*:1])c1ccc(Cl)cc1,O=C(N[*:1])c1ccccc1,-0.4839137456397662,0.221418705590268,-0.8286743851956757,0.0258349240564996,0.3447606395559095,0.3447606395559095,0.22292080765660902,0.12196912676305774,0.1481183390517133,False
Cc1nc(-c2ccc(F)cc2)sc1[*:1],OCNT-0482088-AA-001,OCNT-0482064-AA-001,O=C(NCC[*:1])c1ccc(Cl)cc1,O=C(NCC[*:1])c1ccccc1,-0.4839137456397662,0.221418705590268,-0.8286743851956757,0.0258349240564996,0.3447606395559095,0.3447606395559095,0.22292080765660902,0.12196912676305774,0.1481183390517133,False
Cc1nc(-c2ccc(F)cc2)sc1CCNC(=O)[*:1],OCNT-0482088-AA-001,OCNT-0482064-AA-001,Clc1ccc([*:1])cc1,c1ccc([*:1])cc1,-0.4839137456397662,0.221418705590268,-0.8286743851956757,0.0258349240564996,0.3447606395559095,0.3447606395559095,0.22292080765660902,0.12196912676305774,0.1481183390517133,False
C=CCn1c(=O)c2sc(N(CC)CC)nc2n(C[*:1])c1=O,OCNT-0463145-AA-001,OCNT-0463149-AA-001,O=C(NCc1ccccc1)[*:1],O=C(NCCc1ccc(Cl)cc1)[*:1],-0.3002377235467435,0.062304005599688,0.0434374715673451,0.0559152114880107,-0.3436751951140886,0.3436751951140886,0.08371558988333605,4.038409239861207e-05,6.446175740339448e-05,True
C=CCn1c(=O)c2sc(N(CC)CC)nc2n([*:1])c1=O,OCNT-0463145-AA-001,OCNT-0463149-AA-001,O=C(C[*:1])NCc1ccccc1,O=C(C[*:1])NCCc1ccc(Cl)cc1,-0.3002377235467435,0.062304005599688,0.0434374715673451,0.0559152114880107,-0.3436751951140886,0.3436751951140886,0.08371558988333605,4.038409239861207e-05,6.446175740339448e-05,True
C=CCn1c(=O)c2sc(N(CC)CC)nc2n(CC(=O)N[*:1])c1=O,OCNT-0463145-AA-001,OCNT-0463149-AA-001,c1ccc(C[*:1])cc1,Clc1ccc(CC[*:1])cc1,-0.3002377235467435,0.062304005599688,0.0434374715673451,0.0559152114880107,-0.3436751951140886,0.3436751951140886,0.08371558988333605,4.038409239861207e-05,6.446175740339448e-05,True
C=CCn1c(=O)c2sc(N(CC)CC)nc2n(CC(=O)NC[*:1])c1=O,OCNT-0463145-AA-001,OCNT-0463149-AA-001,c1ccc([*:1])cc1,Clc1ccc(C[*:1])cc1,-0.3002377235467435,0.062304005599688,0.0434374715673451,0.0559152114880107,-0.3436751951140886,0.3436751951140886,0.08371558988333605,4.038409239861207e-05,6.446175740339448e-05,True
COc1ccc2cc(C(=O)N3CCC(CC(=O)NCC[*:1])CC3)[nH]c2c1,OCNT-0461867-AA-001,OCNT-0461847-AA-001,CC(N1CCCCCC1)[*:1],C1CCCN(C[*:1])CC1,-0.3414453541645645,0.0220731306012477,0.0019750889190151,0.0319741478667563,-0.3434204430835796,0.3434204430835796,0.03885317524147717,9.664082465617406e-19,2.291473817186608e-18,True
COc1ccc2cc(C(=O)N3CCC(CC(=O)NC[*:1])CC3)[nH]c2c1,OCNT-0461867-AA-001,OCNT-0461847-AA-001,CC(C[*:1])N1CCCCCC1,C1CCCN(CC[*:1])CC1,-0.3414453541645645,0.0220731306012477,0.0019750889190151,0.0319741478667563,-0.3434204430835796,0.3434204430835796,0.03885317524147717,9.664082465617406e-19,2.291473817186608e-18,True
COc1ccc2cc(C(=O)N3CCC(CC(=O)N[*:1])CC3)[nH]c2c1,OCNT-0461867-AA-001,OCNT-0461847-AA-001,CC(CC[*:1])N1CCCCCC1,C1CCCN(CCC[*:1])CC1,-0.3414453541645645,0.0220731306012477,0.0019750889190151,0.0319741478667563,-0.3434204430835796,0.3434204430835796,0.03885317524147717,9.664082465617406e-19,2.291473817186608e-18,True
O=C(Nc1ccccc1N1CCCC1)[*:1],OCNT-0495880-AA-001,OCNT-0497581-AA-001,Fc1cccc(C[*:1])c1,c1ccc2nc([*:1])ccc2c1,-1.8636160468555485,0.1227944744239737,-1.5221526698418049,0.2669766524058327,-0.34146337701374363,0.34146337701374363,0.29386223962749064,0.24524174802898802,0.2841413624180557,False
O=C(N/C(=N/c1ccc2c(c1)OCCO2)NCCc1c[nH]c2ccccc12)[*:1],OCNT-0456990-AA-001,OCNT-0456984-AA-001,Cc1ccc([*:1])cc1F,c1cc2c(cc1[*:1])OCO2,-0.6112859783635329,0.1927356109364257,-0.270219198916493,0.0247388396423856,-0.34106677944703995,0.34106677944703995,0.19431681839174117,0.07922343219395099,0.09967081674992188,False
O=C(Nc1nc(-c2ccccn2)cs1)[*:1],OCNT-0494222-AA-001,OCNT-0494126-AA-001,Cc1ccc([*:1])cc1,c1ccc2oc([*:1])cc2c1,-0.1060056794120614,0.0324488807631127,-0.4467090748740547,0.0444197292878275,0.3407033954619933,0.3407033954619933,0.05500947384571667,5.882762270320299e-10,1.0880664607311996e-09,True
O=C(COCc1nnc([*:1])s1)N1CCN(c2ccccn2)CC1,OCNT-0457748-AA-001,OCNT-0457772-AA-001,COc1ccc(NC(=O)[*:1])cc1,Cc1ccc(NC(=O)[*:1])cc1,0.1185767729925562,0.0249482575715334,-0.2210309728781316,0.0334766689661984,0.33960774587068776,0.33960774587068776,0.04175048408016372,4.1458893666623214e-16,9.001766885734428e-16,True
O=C(N[*:1])c1nnc(COCC(=O)N2CCN(c3ccccn3)CC2)s1,OCNT-0457748-AA-001,OCNT-0457772-AA-001,COc1ccc([*:1])cc1,Cc1ccc([*:1])cc1,0.1185767729925562,0.0249482575715334,-0.2210309728781316,0.0334766689661984,0.33960774587068776,0.33960774587068776,0.04175048408016372,4.1458893666623214e-16,9.001766885734428e-16,True
O=C(Nc1ccc([*:1])cc1)c1nnc(COCC(=O)N2CCN(c3ccccn3)CC2)s1,OCNT-0457748-AA-001,OCNT-0457772-AA-001,CO[*:1],C[*:1],0.1185767729925562,0.0249482575715334,-0.2210309728781316,0.0334766689661984,0.33960774587068776,0.33960774587068776,0.04175048408016372,4.1458893666623214e-16,9.001766885734428e-16,True
CC(NC(=O)C(=O)NCCc1c[nH]c2ccccc12)C(c1cccs1)N1CCN([*:1])CC1,OCNT-0454902-AA-001,OCNT-0454892-AA-001,COc1ccccc1[*:1],c1ccc(C[*:1])cc1,-0.1413825639566157,0.0578812653829903,-0.4795677377621237,0.0890118515751888,0.338185173805508,0.338185173805508,0.10617603591761934,0.001446857148132432,0.002126402066954992,True
Cc1ccc(Cn2cc([*:1])c(=O)c3cc4c(cc32)OCCO4)cc1,OCNT-0479179-AA-001,OCNT-0479203-AA-001,Cc1ccc(C(=O)[*:1])cc1C,O=C(c1ccc(Cl)cc1)[*:1],-0.1516911519823711,0.0743722522146837,-0.4882798838514368,0.0497641693643522,0.3365887318690657,0.3365887318690657,0.0894857779315152,0.00016898817735522368,0.00026304966284238694,True
Cc1ccc(Cn2cc(C(=O)[*:1])c(=O)c3cc4c(cc32)OCCO4)cc1,OCNT-0479179-AA-001,OCNT-0479203-AA-001,Cc1ccc([*:1])cc1C,Clc1ccc([*:1])cc1,-0.1516911519823711,0.0743722522146837,-0.4882798838514368,0.0497641693643522,0.3365887318690657,0.3365887318690657,0.0894857779315152,0.00016898817735522368,0.00026304966284238694,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c(S(=O)(=O)N[*:1])c1C,OCNT-0461857-AA-001,OCNT-0461855-AA-001,CCOc1ccc([*:1])cc1,COc1ccc(C[*:1])cc1,0.106724653010974,0.0382816725496159,-0.2260685986918433,0.0349107309862518,0.33279325170281726,0.33279325170281726,0.051809705569424505,1.3328417619188273e-10,2.5185048582358073e-10,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c([*:1])c1C,OCNT-0461857-AA-001,OCNT-0461855-AA-001,CCOc1ccc(NS(=O)(=O)[*:1])cc1,COc1ccc(CNS(=O)(=O)[*:1])cc1,0.106724653010974,0.0382816725496159,-0.2260685986918433,0.0349107309862518,0.33279325170281726,0.33279325170281726,0.051809705569424505,1.3328417619188273e-10,2.5185048582358073e-10,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)N[*:1],OCNT-0457878-AA-001,OCNT-0457930-AA-001,COc1cc(OC)cc([*:1])c1,c1cc2c(cc1C[*:1])OCO2,-0.3008244340326795,0.040294140229602,0.0288041921586064,0.033181543757535,-0.3296286261912859,0.3296286261912859,0.052198013209087187,2.70222635469069e-10,5.066933248987063e-10,True
O=C(c1ccc2c(c1)N(C[*:1])C(=O)CS2)N1CCCC1,OCNT-0457878-AA-001,OCNT-0457930-AA-001,COc1cc(NC(=O)[*:1])cc(OC)c1,O=C(NCc1ccc2c(c1)OCO2)[*:1],-0.3008244340326795,0.040294140229602,0.0288041921586064,0.033181543757535,-0.3296286261912859,0.3296286261912859,0.052198013209087187,2.70222635469069e-10,5.066933248987063e-10,True
Cc1nc(-c2cccc(F)c2)sc1CC[*:1],OCNT-0482146-AA-001,OCNT-0482160-AA-001,COc1ccc(CC(=O)N[*:1])cc1,O=C(N[*:1])c1ccc(F)c(F)c1,-1.8144650046635655,0.0853024065015388,-1.4852522233466976,0.0767013533741491,-0.32921278131686793,0.32921278131686793,0.1147152917634779,0.004106993792043895,0.005891686595079817,True
Cc1nc(-c2cccc(F)c2)sc1CCNC(=O)[*:1],OCNT-0482146-AA-001,OCNT-0482160-AA-001,COc1ccc(C[*:1])cc1,Fc1ccc([*:1])cc1F,-1.8144650046635655,0.0853024065015388,-1.4852522233466976,0.0767013533741491,-0.32921278131686793,0.32921278131686793,0.1147152917634779,0.004106993792043895,0.005891686595079817,True
Cc1nc(-c2cccc(F)c2)sc1C[*:1],OCNT-0482146-AA-001,OCNT-0482160-AA-001,COc1ccc(CC(=O)NC[*:1])cc1,O=C(NC[*:1])c1ccc(F)c(F)c1,-1.8144650046635655,0.0853024065015388,-1.4852522233466976,0.0767013533741491,-0.32921278131686793,0.32921278131686793,0.1147152917634779,0.004106993792043895,0.005891686595079817,True
CC(C)CCN1CCC(N2CCN(S(=O)(=O)[*:1])CC2)C1=O,OCNT-0475266-AA-001,OCNT-0475264-AA-001,FC(F)(F)c1cccc([*:1])c1,CC(C)Cc1ccc([*:1])cc1,-2.898685145384031,0.4136834722369357,-3.2278912060309697,0.2707502576389818,0.3292060606469387,0.3292060606469387,0.4944084518023358,0.5055015608449166,0.553698441981876,False
O=C(CC1Oc2ccccc2NC1=O)NC[*:1],OCNT-0454903-AA-001,OCNT-0454901-AA-001,CC(C)N(CC[*:1])Cc1ccccc1,CCCCN(CCCC)C[*:1],-0.7483552622542655,0.0343698808069134,-0.4200476491398675,0.0255080058768184,-0.32830761311439804,0.32830761311439804,0.04280125080524209,1.7130785616516396e-14,3.5797636553044934e-14,True
